date, value
8/11/1978,0.658
8/14/1978,0.6685
8/15/1978,0.663
8/16/1978,0.649
8/17/1978,0.6475
8/18/1978,0.6455
8/21/1978,0.6425
8/22/1978,0.649
8/23/1978,0.6535
8/24/1978,0.6545
8/25/1978,0.647
8/28/1978,0.6427
8/29/1978,0.6419
8/30/1978,0.6376
8/31/1978,0.6488
9/1/1978,0.6565
9/5/1978,0.6515
9/6/1978,0.643
9/7/1978,0.6445
9/8/1978,0.6525
9/11/1978,0.654
9/12/1978,0.6505
9/13/1978,0.6645
9/14/1978,0.6615
9/15/1978,0.6685
9/18/1978,0.6625
9/19/1978,0.6595
9/20/1978,0.668
9/21/1978,0.663
9/22/1978,0.6625
9/25/1978,0.666
9/26/1978,0.6645
9/27/1978,0.6715
9/28/1978,0.675
9/29/1978,0.672
10/2/1978,0.6785
10/3/1978,0.677
10/4/1978,0.68
10/5/1978,0.685
10/6/1978,0.6815
10/9/1978,0.689
10/10/1978,0.69
10/11/1978,0.6925
10/12/1978,0.682
10/13/1978,0.675
10/16/1978,0.678
10/17/1978,0.678
10/18/1978,0.6725
10/19/1978,0.6675
10/20/1978,0.663
10/23/1978,0.667
10/24/1978,0.6785
10/25/1978,0.698
10/26/1978,0.6935
10/27/1978,0.7045
10/30/1978,0.704
10/31/1978,0.702
11/1/1978,0.678
11/2/1978,0.6895
11/3/1978,0.688
11/6/1978,0.682
11/8/1978,0.6715
11/9/1978,0.6585
11/10/1978,0.6465
11/13/1978,0.6515
11/14/1978,0.652
11/15/1978,0.646
11/16/1978,0.6565
11/17/1978,0.649
11/20/1978,0.6485
11/21/1978,0.654
11/22/1978,0.6615
11/24/1978,0.6655
11/27/1978,0.6576
11/28/1978,0.6535
11/29/1978,0.659
11/30/1978,0.6671
12/1/1978,0.6735
12/4/1978,0.667
12/5/1978,0.668
12/6/1978,0.672
12/7/1978,0.6765
12/8/1978,0.6765
12/11/1978,0.684
12/12/1978,0.683
12/13/1978,0.6785
12/14/1978,0.676
12/15/1978,0.68
12/18/1978,0.6815
12/19/1978,0.69
12/20/1978,0.6915
12/21/1978,0.688
12/22/1978,0.686
12/26/1978,0.6933
12/27/1978,0.7019
12/28/1978,0.703
12/29/1978,0.7076
1/2/1979,0.7005
1/3/1979,0.704
1/4/1979,0.7035
1/5/1979,0.7065
1/8/1979,0.719
1/9/1979,0.716
1/10/1979,0.723
1/11/1979,0.723
1/12/1979,0.7315
1/15/1979,0.7335
1/16/1979,0.729
1/17/1979,0.728
1/18/1979,0.742
1/19/1979,0.7485
1/22/1979,0.7485
1/23/1979,0.746
1/24/1979,0.7665
1/25/1979,0.759
1/26/1979,0.761
1/29/1979,0.7645
1/30/1979,0.774
1/31/1979,0.789
2/1/1979,0.801
2/2/1979,0.831
2/5/1979,0.853
2/6/1979,0.844
2/7/1979,0.867
2/8/1979,0.847
2/9/1979,0.844
2/12/1979,0.8475
2/13/1979,0.82
2/14/1979,0.832
2/15/1979,0.862
2/16/1979,0.8715
2/20/1979,0.897
2/21/1979,0.897
2/22/1979,0.886
2/23/1979,0.9022
2/26/1979,0.8874
2/27/1979,0.913
2/28/1979,0.9243
3/1/1979,0.946
3/2/1979,0.9175
3/5/1979,0.8875
3/6/1979,0.91
3/7/1979,0.908
3/8/1979,0.884
3/9/1979,0.871
3/12/1979,0.863
3/13/1979,0.884
3/14/1979,0.887
3/15/1979,0.897
3/16/1979,0.915
3/19/1979,0.918
3/20/1979,0.935
3/21/1979,0.964
3/22/1979,0.97
3/23/1979,0.954
3/26/1979,0.971
3/27/1979,0.9525
3/28/1979,0.973
3/29/1979,0.9555
3/30/1979,0.946
4/2/1979,0.921
4/3/1979,0.909
4/4/1979,0.938
4/5/1979,0.952
4/6/1979,0.967
4/9/1979,0.989
4/10/1979,0.968
4/11/1979,0.942
4/12/1979,0.959
4/16/1979,0.936
4/17/1979,0.9315
4/18/1979,0.916
4/19/1979,0.887
4/20/1979,0.885
4/23/1979,0.9095
4/24/1979,0.885
4/25/1979,0.8766
4/26/1979,0.896
4/27/1979,0.9122
4/30/1979,0.934
5/1/1979,0.915
5/2/1979,0.896
5/3/1979,0.898
5/4/1979,0.8785
5/7/1979,0.865
5/8/1979,0.8585
5/9/1979,0.8775
5/10/1979,0.851
5/11/1979,0.826
5/14/1979,0.8325
5/15/1979,0.843
5/16/1979,0.828
5/17/1979,0.849
5/18/1979,0.8515
5/21/1979,0.8475
5/22/1979,0.8565
5/23/1979,0.846
5/24/1979,0.8425
5/25/1979,0.825
5/29/1979,0.797
5/30/1979,0.794
5/31/1979,0.795
6/1/1979,0.793
6/4/1979,0.803
6/5/1979,0.808
6/6/1979,0.795
6/7/1979,0.82
6/8/1979,0.831
6/11/1979,0.82
6/12/1979,0.8145
6/13/1979,0.8445
6/14/1979,0.847
6/15/1979,0.835
6/18/1979,0.841
6/19/1979,0.871
6/20/1979,0.862
6/21/1979,0.85
6/22/1979,0.8705
6/25/1979,0.855
6/26/1979,0.8587
6/27/1979,0.83
6/28/1979,0.805
6/29/1979,0.8128
7/2/1979,0.783
7/3/1979,0.802
7/5/1979,0.8205
7/6/1979,0.8075
7/9/1979,0.801
7/10/1979,0.811
7/11/1979,0.819
7/12/1979,0.815
7/13/1979,0.7975
7/16/1979,0.808
7/17/1979,0.812
7/18/1979,0.802
7/19/1979,0.797
7/20/1979,0.8185
7/23/1979,0.826
7/24/1979,0.84
7/25/1979,0.8465
7/26/1979,0.862
7/27/1979,0.847
7/30/1979,0.817
7/31/1979,0.813
8/1/1979,0.8405
8/2/1979,0.8545
8/3/1979,0.845
8/6/1979,0.849
8/7/1979,0.8565
8/8/1979,0.873
8/9/1979,0.879
8/10/1979,0.8785
8/13/1979,0.867
8/14/1979,0.897
8/15/1979,0.896
8/16/1979,0.885
8/17/1979,0.884
8/20/1979,0.862
8/21/1979,0.879
8/22/1979,0.864
8/23/1979,0.8735
8/24/1979,0.889
8/27/1979,0.88
8/28/1979,0.8925
8/29/1979,0.9148
8/30/1979,0.9249
8/31/1979,0.9168
9/4/1979,0.923
9/5/1979,0.9255
9/6/1979,0.905
9/7/1979,0.8915
9/10/1979,0.914
9/11/1979,0.91
9/12/1979,0.882
9/13/1979,0.8905
9/14/1979,0.864
9/17/1979,0.878
9/18/1979,0.855
9/19/1979,0.87
9/20/1979,0.875
9/21/1979,0.905
9/24/1979,0.935
9/25/1979,0.98
9/26/1979,1.04
9/27/1979,1.1
9/28/1979,1.07
10/1/1979,1.13
10/2/1979,1.07
10/3/1979,1.016
10/4/1979,1.005
10/5/1979,1.035
10/8/1979,1.005
10/9/1979,0.96
10/10/1979,0.94
10/11/1979,0.929
10/12/1979,0.966
10/15/1979,0.917
10/16/1979,0.867
10/17/1979,0.884
10/18/1979,0.876
10/19/1979,0.8985
10/22/1979,0.881
10/23/1979,0.897
10/24/1979,0.889
10/25/1979,0.8965
10/26/1979,0.9
10/29/1979,0.9
10/30/1979,0.904
10/31/1979,0.909
11/1/1979,0.94
11/2/1979,0.942
11/5/1979,0.933
11/6/1979,0.934
11/7/1979,0.945
11/8/1979,0.948
11/9/1979,0.9685
11/12/1979,0.977
11/13/1979,0.968
11/14/1979,0.965
11/15/1979,0.978
11/16/1979,0.994
11/19/1979,1.012
11/20/1979,1.006
11/21/1979,1.02
11/23/1979,1.02
11/26/1979,0.97
11/27/1979,0.933
11/28/1979,0.9476
11/29/1979,0.974
11/30/1979,1.025
12/3/1979,1.031
12/4/1979,1.015
12/5/1979,1.02
12/6/1979,0.982
12/7/1979,0.9675
12/10/1979,0.976
12/11/1979,1.007
12/12/1979,1.007
12/13/1979,0.996
12/14/1979,1.015
12/17/1979,0.999
12/18/1979,1.007
12/19/1979,1.002
12/20/1979,1.025
12/21/1979,1.025
12/26/1979,1.015
12/27/1979,1.0172
12/28/1979,1.0235
12/31/1979,1.0486
1/2/1980,1.102
1/3/1980,1.139
1/4/1980,1.115
1/7/1980,1.067
1/8/1980,1.033
1/9/1980,1.057
1/10/1980,1.04
1/11/1980,1.087
1/14/1980,1.103
1/15/1980,1.114
1/16/1980,1.164
1/17/1980,1.214
1/18/1980,1.289
1/21/1980,1.389
1/22/1980,1.289
1/23/1980,1.204
1/24/1980,1.263
1/25/1980,1.32
1/28/1980,1.264
1/29/1980,1.314
1/30/1980,1.338
1/31/1980,1.305
2/1/1980,1.313
2/4/1980,1.263
2/5/1980,1.313
2/6/1980,1.335
2/7/1980,1.317
2/8/1980,1.367
2/11/1980,1.417
2/12/1980,1.43
2/13/1980,1.415
2/14/1980,1.412
2/15/1980,1.362
2/19/1980,1.312
2/20/1980,1.247
2/21/1980,1.274
2/22/1980,1.224
2/25/1980,1.174
2/26/1980,1.1814
2/27/1980,1.2336
2/28/1980,1.232
2/29/1980,1.223
3/3/1980,1.18
3/4/1980,1.165
3/5/1980,1.188
3/6/1980,1.138
3/7/1980,1.088
3/10/1980,1.013
3/11/1980,1.035
3/12/1980,1.005
3/13/1980,0.95
3/14/1980,0.988
3/17/1980,0.938
3/18/1980,0.973
3/19/1980,0.986
3/20/1980,0.964
3/21/1980,0.97
3/24/1980,0.944
3/25/1980,0.918
3/26/1980,0.895
3/27/1980,0.858
3/28/1980,0.899
3/31/1980,0.871
4/1/1980,0.865
4/2/1980,0.895
4/3/1980,0.897
4/7/1980,0.912
4/8/1980,0.931
4/9/1980,0.918
4/10/1980,0.932
4/11/1980,0.947
4/14/1980,0.901
4/15/1980,0.925
4/16/1980,0.892
4/17/1980,0.899
4/18/1980,0.878
4/21/1980,0.84
4/22/1980,0.849
4/23/1980,0.859
4/24/1980,0.888
4/25/1980,0.9406
4/28/1980,0.8956
4/29/1980,0.9094
4/30/1980,0.8982
5/1/1980,0.885
5/2/1980,0.899
5/5/1980,0.899
5/6/1980,0.882
5/7/1980,0.925
5/8/1980,0.884
5/9/1980,0.883
5/12/1980,0.886
5/13/1980,0.902
5/14/1980,0.895
5/15/1980,0.883
5/16/1980,0.883
5/19/1980,0.885
5/20/1980,0.896
5/21/1980,0.912
5/22/1980,0.916
5/23/1980,0.957
5/27/1980,0.955
5/28/1980,0.943
5/29/1980,0.94
5/30/1980,0.934
6/2/1980,0.921
6/3/1980,0.902
6/4/1980,0.918
6/5/1980,0.898
6/6/1980,0.89
6/9/1980,0.886
6/10/1980,0.845
6/11/1980,0.842
6/12/1980,0.8585
6/13/1980,0.8455
6/16/1980,0.849
6/17/1980,0.862
6/18/1980,0.858
6/19/1980,0.867
6/20/1980,0.8785
6/23/1980,0.8685
6/24/1980,0.862
6/25/1980,0.8668
6/26/1980,0.8672
6/27/1980,0.9137
6/30/1980,0.9258
7/1/1980,0.92
7/2/1980,0.948
7/3/1980,0.968
7/7/1980,0.991
7/8/1980,0.974
7/9/1980,0.9825
7/10/1980,0.972
7/11/1980,0.985
7/14/1980,0.9855
7/15/1980,0.963
7/16/1980,0.972
7/17/1980,0.977
7/18/1980,1.019
7/21/1980,1.029
7/22/1980,1.045
7/23/1980,1.037
7/24/1980,1.035
7/25/1980,1.029
7/28/1980,1.03
7/29/1980,0.993
7/30/1980,0.948
7/31/1980,0.958
8/1/1980,0.946
8/4/1980,0.957
8/5/1980,0.9745
8/6/1980,0.988
8/7/1980,0.9785
8/8/1980,0.9665
8/11/1980,0.9665
8/12/1980,0.983
8/13/1980,0.987
8/14/1980,0.967
8/15/1980,0.917
8/18/1980,0.897
8/19/1980,0.906
8/20/1980,0.9145
8/21/1980,0.8925
8/22/1980,0.909
8/25/1980,0.901
8/26/1980,0.9015
8/27/1980,0.9068
8/28/1980,0.8788
8/29/1980,0.8952
9/2/1980,0.9115
9/3/1980,0.902
9/4/1980,0.9235
9/5/1980,0.9205
9/8/1980,0.946
9/9/1980,0.9395
9/10/1980,0.963
9/11/1980,0.9795
9/12/1980,0.976
9/15/1980,0.936
9/16/1980,0.9535
9/17/1980,0.9465
9/18/1980,0.945
9/19/1980,0.964
9/22/1980,1.014
9/23/1980,1.024
9/24/1980,1.009
9/25/1980,0.9905
9/26/1980,0.9405
9/29/1980,0.915
9/30/1980,0.9345
10/1/1980,0.939
10/2/1980,0.921
10/3/1980,0.9305
10/6/1980,0.955
10/7/1980,0.948
10/8/1980,0.9445
10/9/1980,0.9625
10/10/1980,0.931
10/13/1980,0.9455
10/14/1980,0.957
10/15/1980,0.9645
10/16/1980,0.9545
10/17/1980,0.937
10/20/1980,0.9485
10/21/1980,0.959
10/22/1980,0.957
10/23/1980,0.975
10/24/1980,0.9715
10/27/1980,0.9585
10/28/1980,0.9675
10/29/1980,0.964
10/30/1980,0.9595
10/31/1980,0.939
11/3/1980,0.945
11/5/1980,0.949
11/6/1980,0.921
11/7/1980,0.92
11/10/1980,0.918
11/11/1980,0.908
11/12/1980,0.9235
11/13/1980,0.923
11/14/1980,0.922
11/17/1980,0.9185
11/18/1980,0.936
11/19/1980,0.931
11/20/1980,0.9295
11/21/1980,0.93
11/24/1980,0.9096
11/25/1980,0.9112
11/26/1980,0.9192
11/28/1980,0.916
12/1/1980,0.9155
12/2/1980,0.886
12/3/1980,0.883
12/4/1980,0.868
12/5/1980,0.8665
12/8/1980,0.865
12/9/1980,0.8345
